CustomerID,days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
15289.0,28,3,939.78,4,3,4,434,Regular
13460.0,28,2,183.44,4,3,1,431,Regular
13606.0,28,3,276.75,4,3,2,432,Regular
15238.0,28,3,1071.99,4,3,4,434,Regular
17573.0,28,3,380.6,4,3,2,432,Regular
12697.0,28,3,757.59,4,3,3,433,Regular
17512.0,28,10,2924.9900000000002,4,5,5,455,Regular
15184.0,28,2,402.2,4,3,2,432,Regular
12384.0,28,2,425.27,4,3,2,432,Regular
18274.0,29,1,175.92,4,1,1,411,Regular
18236.0,29,6,882.24,4,5,3,453,Regular
16996.0,29,6,1456.96,4,5,4,454,Regular
16953.0,29,1,20.8,4,1,1,411,Regular
15986.0,29,1,168.12,4,1,1,411,Regular
12541.0,29,3,841.18,4,3,3,433,Regular
12532.0,29,1,313.83,4,1,2,412,Regular
16986.0,29,2,1873.2,4,3,4,434,Regular
17011.0,29,1,270.9,4,1,2,412,Regular
14921.0,29,2,1316.07,4,3,4,434,Regular
13983.0,29,12,2603.43,4,5,5,455,Regular
18125.0,29,4,1131.75,4,4,4,444,Regular
17416.0,29,7,6893.42,4,5,5,455,Regular
15114.0,29,10,2760.56,4,5,5,455,Regular
12659.0,29,1,73.67999999999999,4,1,1,411,Regular
16218.0,29,7,3084.68,4,5,5,455,Regular
17038.0,29,1,112.4,4,1,1,411,Regular
12708.0,29,10,2442.91,4,5,5,455,Regular
17537.0,29,2,887.67,4,3,3,433,Regular
17059.0,29,5,3080.39,4,4,5,445,Regular
16628.0,29,5,2188.05,4,4,5,445,Regular
13522.0,29,1,125.8,4,1,1,411,Regular
13992.0,29,1,76.8,4,1,1,411,Regular
17867.0,29,6,1157.8700000000001,4,5,4,454,Regular
17197.0,29,1,1013.01,4,1,4,414,Regular
17791.0,29,1,106.1,4,1,1,411,Regular
12981.0,29,2,372.21999999999997,4,3,2,432,Regular
14240.0,29,2,890.34,4,3,3,433,Regular
17521.0,29,3,723.21,4,3,3,433,Regular
14944.0,29,12,5900.25,4,5,5,455,Regular
16516.0,29,1,101.69999999999999,4,1,1,411,Regular
15485.0,29,3,2564.5,4,3,5,435,Regular
13209.0,29,8,5891.61,4,5,5,455,Regular
17690.0,29,15,4726.8,4,5,5,455,Regular
17702.0,29,4,1824.37,4,4,4,444,Regular
15452.0,29,3,528.48,4,3,3,433,Regular
14968.0,29,1,147.59,4,1,1,411,Regular
17340.0,29,11,12353.29,4,5,5,455,Regular
16025.0,29,1,439.65999999999997,4,1,2,412,Regular
16003.0,29,5,2735.37,4,4,5,445,Regular
15450.0,29,1,429.84,4,1,2,412,Regular
12849.0,30,2,992.65,4,3,4,434,Regular
13643.0,30,3,519.44,4,3,3,433,Regular
16618.0,30,5,2647.59,4,4,5,445,Regular
15153.0,30,1,329.25,4,1,2,412,Regular
14691.0,30,5,2114.33,4,4,5,445,Regular
17160.0,30,6,3518.03,4,5,5,455,Regular
17633.0,30,4,1324.84,4,4,4,444,Regular
16639.0,30,3,1257.51,4,3,4,434,Regular
17515.0,30,4,639.02,4,4,3,443,Regular
13623.0,30,5,727.74,4,4,3,443,Regular
16880.0,30,7,1491.43,4,5,4,454,Regular
17637.0,30,2,547.06,4,3,3,433,Regular
12949.0,30,8,4167.22,4,5,5,455,Regular
13384.0,30,7,4151.93,4,5,5,455,Regular
15356.0,30,10,2718.03,4,5,5,455,Regular
14108.0,30,2,597.91,4,3,3,433,Regular
13029.0,30,3,1247.5,4,3,4,434,Regular
13046.0,30,2,629.31,4,3,3,433,Regular
17865.0,30,20,10524.22,4,5,5,455,Regular
14214.0,30,5,1004.38,4,4,4,444,Regular
16284.0,30,2,812.68,4,3,3,433,Regular
17313.0,30,1,2328.84,4,1,5,415,Regular
13695.0,30,15,2504.13,4,5,5,455,Regular
14188.0,30,6,2054.36,4,5,5,455,Regular
12990.0,30,3,409.5,4,3,2,432,Regular
16837.0,30,11,3170.98,4,5,5,455,Regular
15406.0,30,2,510.71,4,3,3,433,Regular
14676.0,30,6,2548.24,4,5,5,455,Regular
14284.0,30,2,595.25,4,3,3,433,Regular
12893.0,30,1,176.55,4,1,1,411,Regular
15103.0,30,2,703.36,4,3,3,433,Regular
17022.0,30,1,71.0,4,1,1,411,Regular
15027.0,30,4,1066.1499999999999,4,4,4,444,Regular
13867.0,30,3,1005.09,4,3,4,434,Regular
18216.0,30,1,481.75,4,1,2,412,Regular
18177.0,30,6,1340.8700000000001,4,5,4,454,Regular
13272.0,30,2,276.56,4,3,2,432,Regular
16041.0,30,3,3166.4,4,3,5,435,Regular
16751.0,30,1,1764.72,4,1,4,414,Regular
16863.0,30,2,502.8,4,3,3,433,Regular
13110.0,30,7,1488.67,4,5,4,454,Regular
15043.0,30,1,537.0,4,1,3,413,Regular
16205.0,30,4,751.03,4,4,3,443,Regular
16767.0,30,11,5575.56,4,5,5,455,Regular
13975.0,30,6,2461.24,4,5,5,455,Regular
13804.0,30,7,2588.39,4,5,5,455,Regular
15573.0,31,2,583.24,4,3,3,433,Regular
14073.0,31,1,151.04,4,1,1,411,Regular
14050.0,31,2,746.36,4,3,3,433,Regular
12832.0,31,2,383.03000000000003,4,3,2,432,Regular
17158.0,31,3,1266.97,4,3,4,434,Regular
13381.0,31,6,3639.31,4,5,5,455,Regular
14700.0,31,3,2195.1,4,3,5,435,Regular
15330.0,31,2,714.9599999999999,4,3,3,433,Regular
16362.0,31,5,709.99,4,4,3,443,Regular
13717.0,31,6,1445.01,4,5,4,454,Regular
14623.0,31,5,882.02,4,4,3,443,Regular
17289.0,31,3,931.02,4,3,4,434,Regular
16187.0,31,15,6911.44,4,5,5,455,Regular
14524.0,31,9,1843.83,4,5,4,454,Regular
15950.0,31,4,1744.71,4,4,4,444,Regular
17219.0,31,1,114.23,4,1,1,411,Regular
16732.0,31,1,603.75,4,1,3,413,Regular
13329.0,31,2,789.0,4,3,3,433,Regular
16505.0,31,1,777.5999999999999,4,1,3,413,Regular
12472.0,31,7,6068.11,4,5,5,455,Regular
16637.0,31,4,1154.47,4,4,4,444,Regular
17886.0,31,3,869.28,4,3,3,433,Regular
15249.0,31,13,6688.46,4,5,5,455,Regular
16348.0,31,7,1413.31,4,5,4,454,Regular
12721.0,31,6,2386.13,4,5,5,455,Regular
14929.0,31,1,223.88,4,1,1,411,Regular
18036.0,31,3,403.12,4,3,2,432,Regular
18016.0,31,5,1477.66,4,4,4,444,Regular
13710.0,31,1,180.48,4,1,1,411,Regular
17043.0,31,4,1735.18,4,4,4,444,Regular
14360.0,31,4,2118.03,4,4,5,445,Regular
18150.0,31,3,566.5799999999999,4,3,3,433,Regular
15957.0,31,1,428.89,4,1,2,412,Regular
15763.0,31,2,1086.92,4,3,4,434,Regular
17964.0,31,2,463.21,4,3,2,432,Regular
14039.0,32,1,152.2,4,1,1,411,Regular
15785.0,32,5,2328.9700000000003,4,4,5,445,Regular
15839.0,32,3,1048.49,4,3,4,434,Regular
12638.0,32,1,511.69,4,1,3,413,Regular
17082.0,32,2,2003.85,4,3,4,434,Regular
14387.0,32,3,1727.6,4,3,4,434,Regular
15513.0,32,19,14758.22,4,5,5,455,Regular
15522.0,32,2,397.99,4,3,2,432,Regular
15526.0,32,2,148.44,4,3,1,431,Regular
16372.0,32,2,355.73,4,3,2,432,Regular
17831.0,32,1,35.4,4,1,1,411,Regular
17623.0,32,1,527.05,4,1,3,413,Regular
17608.0,32,2,191.99,4,3,1,431,Regular
17164.0,32,7,2467.35,4,5,5,455,Regular
15618.0,32,4,776.85,4,4,3,443,Regular
15696.0,32,8,2711.11,4,5,5,455,Regular
15719.0,32,13,5028.42,4,5,5,455,Regular
13634.0,32,5,1547.36,4,4,4,444,Regular
13523.0,32,5,3964.88,4,4,5,445,Regular
16612.0,32,4,1187.66,4,4,4,444,Regular
17107.0,32,6,10797.48,4,5,5,455,Regular
16357.0,32,3,658.88,4,3,3,433,Regular
14080.0,32,1,45.599999999999994,4,1,1,411,Regular
15870.0,32,1,351.44,4,1,2,412,Regular
13824.0,32,5,1698.94,4,4,4,444,Regular
15025.0,32,1,361.96,4,1,2,412,Regular
14517.0,32,2,330.45,4,3,2,432,Regular
12357.0,32,1,6207.67,4,1,5,415,Regular
12408.0,32,5,2618.55,4,4,5,445,Regular
18170.0,32,3,980.31,4,3,4,434,Regular
17430.0,32,2,265.76,4,3,2,432,Regular
13759.0,32,2,659.41,4,3,3,433,Regular
13155.0,32,4,971.76,4,4,4,444,Regular
15493.0,32,5,1953.41,4,4,4,444,Regular
13097.0,32,10,6003.22,4,5,5,455,Regular
17761.0,32,1,712.78,4,1,3,413,Regular
16488.0,32,3,498.8,4,3,3,433,Regular
15427.0,32,3,1430.54,4,3,4,434,Regular
16053.0,32,2,1511.95,4,3,4,434,Regular
14174.0,32,1,134.46,4,1,1,411,Regular
16771.0,32,5,2230.61,4,4,5,445,Regular
14936.0,33,8,8137.02,3,5,5,355,Regular
13365.0,33,2,2225.37,3,3,5,335,Regular
15407.0,33,4,1046.74,3,4,4,344,Regular
16466.0,33,7,1595.96,3,5,4,354,Regular
13532.0,33,1,210.31,3,1,1,311,Regular
13527.0,33,7,2242.36,3,5,5,355,Regular
12838.0,33,2,671.95,3,3,3,333,Regular
16445.0,33,1,230.51,3,1,1,311,Regular
15952.0,33,4,781.91,3,4,3,343,Regular
16676.0,33,4,1592.12,3,4,4,344,Regular
15017.0,33,1,125.58,3,1,1,311,Regular
13772.0,33,3,1122.63,3,3,4,334,Regular
14404.0,33,6,1449.32,3,5,4,354,Regular
12645.0,33,4,1631.18,3,4,4,344,Regular
16243.0,33,2,409.1,3,3,2,332,Regular
17703.0,34,3,798.74,3,3,3,333,Regular
17233.0,34,1,190.88,3,1,1,311,Regular
16555.0,34,2,285.89,3,3,2,332,Regular
15597.0,34,1,324.57,3,1,2,312,Regular
17084.0,34,2,2747.99,3,3,5,335,Regular
17274.0,34,1,107.82,3,1,1,311,Regular
13938.0,34,1,71.66,3,1,1,311,Regular
12577.0,34,3,622.65,3,3,3,333,Regular
16318.0,34,1,328.15,3,1,2,312,Regular
16887.0,34,1,192.33,3,1,1,311,Regular
15707.0,34,4,916.98,3,4,3,343,Regular
16012.0,34,3,1415.29,3,3,4,334,Regular
12928.0,34,5,2062.7,3,4,5,345,Regular
14592.0,34,3,557.94,3,3,3,333,Regular
14971.0,34,3,1097.98,3,3,4,334,Regular
12484.0,34,4,3939.32,3,4,5,345,Regular
17193.0,35,7,1699.3,3,5,4,354,Regular
17930.0,35,5,1740.48,3,4,4,344,Regular
16602.0,35,1,528.08,3,1,3,313,Regular
15252.0,35,2,740.78,3,3,3,333,Regular
15612.0,35,2,195.15,3,3,1,331,Regular
18035.0,35,3,713.89,3,3,3,333,Regular
13592.0,35,4,247.96,3,4,2,342,Regular
18022.0,35,1,612.72,3,1,3,313,Regular
14913.0,35,4,1227.43,3,4,4,344,Regular
12576.0,35,5,1315.83,3,4,4,344,Regular
12544.0,35,1,316.7,3,1,2,312,Regular
18081.0,35,3,343.45,3,3,2,332,Regular
14636.0,35,2,609.85,3,3,3,333,Regular
12397.0,35,2,2214.9,3,3,5,335,Regular
15809.0,35,5,515.77,3,4,3,343,Regular
17403.0,35,1,263.92,3,1,2,312,Regular
13721.0,35,1,524.14,3,1,3,313,Regular
17078.0,35,2,375.86,3,3,2,332,Regular
17979.0,35,4,729.01,3,4,3,343,Regular
16914.0,35,1,183.76,3,1,1,311,Regular
17203.0,35,6,3560.08,3,5,5,355,Regular
14150.0,35,2,658.64,3,3,3,333,Regular
15605.0,35,5,1198.23,3,4,4,344,Regular
12944.0,35,2,604.51,3,3,3,333,Regular
17634.0,35,9,2358.59,3,5,5,355,Regular
13324.0,35,10,7121.95,3,5,5,355,Regular
12431.0,35,15,6314.95,3,5,5,355,Regular
16409.0,35,5,2022.98,3,4,4,344,Regular
13168.0,35,4,1299.59,3,4,4,344,Regular
18205.0,35,2,517.36,3,3,3,333,Regular
12352.0,35,7,1385.74,3,5,4,354,Regular
15010.0,35,1,308.94,3,1,2,312,Regular
17351.0,35,3,587.15,3,3,3,333,Regular
15722.0,35,5,2211.21,3,4,5,345,Regular
14856.0,35,3,1290.53,3,3,4,334,Regular
17076.0,35,3,841.08,3,3,3,333,Regular
15227.0,36,5,1219.4,3,4,4,344,Regular
18164.0,36,1,399.65,3,1,2,312,Regular
12808.0,36,3,455.65000000000003,3,3,2,332,Regular
13636.0,36,5,949.12,3,4,4,344,Regular
17442.0,36,6,2248.56,3,5,5,355,Regular
17947.0,36,1,176.68,3,1,1,311,Regular
18104.0,36,1,754.64,3,1,3,313,Regular
16841.0,36,6,1869.82,3,5,4,354,Regular
15551.0,36,1,436.06,3,1,2,312,Regular
17999.0,36,2,380.39,3,3,2,332,Regular
16221.0,36,3,860.86,3,3,3,333,Regular
13728.0,36,6,1016.14,3,5,4,354,Regular
16367.0,36,2,800.67,3,3,3,333,Regular
17816.0,36,4,36.56,3,4,1,341,Regular
13316.0,36,4,5732.93,3,4,5,345,Regular
17653.0,36,4,1207.56,3,4,4,344,Regular
13271.0,36,1,211.49,3,1,1,311,Regular
14974.0,36,1,89.94,3,1,1,311,Regular
14528.0,36,1,364.21999999999997,3,1,2,312,Regular
13904.0,36,2,332.64,3,3,2,332,Regular
15998.0,36,5,3080.22,3,4,5,345,Regular
14815.0,36,2,778.5,3,3,3,333,Regular
17800.0,36,9,1186.21,3,5,4,354,Regular
16337.0,36,1,151.05,3,1,1,311,Regular
16706.0,36,3,531.35,3,3,3,333,Regular
15651.0,36,3,646.3000000000001,3,3,3,333,Regular
14098.0,36,1,147.35,3,1,1,311,Regular
16729.0,37,21,7202.01,3,5,5,355,Regular
17696.0,37,8,2285.71,3,5,5,355,Regular
12830.0,37,6,6814.64,3,5,5,355,Regular
13477.0,37,6,1454.58,3,5,4,354,Regular
15576.0,37,1,921.37,3,1,3,313,Regular
15275.0,37,1,615.14,3,1,3,313,Regular
16043.0,37,4,773.99,3,4,3,343,Regular
17719.0,37,15,5396.04,3,5,5,355,Regular
15423.0,37,1,43.5,3,1,1,311,Regular
16971.0,37,1,357.21,3,1,2,312,Regular
16014.0,37,3,646.83,3,3,3,333,Regular
16747.0,37,2,836.06,3,3,3,333,Regular
12779.0,37,8,3981.36,3,5,5,355,Regular
14383.0,37,3,1247.69,3,3,4,334,Regular
16308.0,37,4,2560.0,3,4,5,345,Regular
16884.0,37,2,429.84,3,3,2,332,Regular
17966.0,37,5,1098.43,3,4,4,344,Regular
17965.0,37,14,2599.19,3,5,5,355,Regular
15847.0,37,2,389.27,3,3,2,332,Regular
12594.0,37,9,3208.22,3,5,5,355,Regular
15830.0,37,1,576.0,3,1,3,313,Regular
18105.0,37,1,113.47999999999999,3,1,1,311,Regular
15065.0,37,4,3158.13,3,4,5,345,Regular
18270.0,37,2,283.15000000000003,3,3,2,332,Regular
16127.0,38,1,656.25,3,1,3,313,Regular
14485.0,38,1,162.8,3,1,1,311,Regular
16029.0,38,62,72708.09,3,5,5,355,Regular
12522.0,38,2,156.72,3,3,1,331,Regular
12491.0,38,1,424.4,3,1,2,312,Regular
16018.0,38,2,408.9,3,3,2,332,Regular
14995.0,38,2,231.98,3,3,1,331,Regular
15974.0,38,7,3442.15,3,5,5,355,Regular
14345.0,38,1,108.98,3,1,1,311,Regular
12588.0,38,1,174.9,3,1,1,311,Regular
12674.0,38,4,1844.6,3,4,4,344,Regular
17166.0,38,2,206.34,3,3,1,331,Regular
15018.0,38,3,496.21,3,3,3,333,Regular
14167.0,38,4,562.59,3,4,3,343,Regular
17733.0,38,2,692.19,3,3,3,333,Regular
16830.0,38,1,325.91,3,1,2,312,Regular
13982.0,38,4,1871.81,3,4,4,344,Regular
17396.0,38,7,7312.8,3,5,5,355,Regular
16825.0,38,2,775.18,3,3,3,333,Regular
13697.0,38,1,151.3,3,1,1,311,Regular
16960.0,38,3,505.1,3,3,3,333,Regular
16969.0,38,3,650.41,3,3,3,333,Regular
18257.0,38,8,2337.63,3,5,5,355,Regular
13726.0,38,2,1079.66,3,3,4,334,Regular
13461.0,38,3,1445.0,3,3,4,334,Regular
13327.0,38,8,3627.77,3,5,5,355,Regular
13292.0,38,2,578.94,3,3,3,333,Regular
15329.0,38,3,1049.7,3,3,4,334,Regular
18067.0,39,1,396.33,3,1,2,312,Regular
15669.0,39,4,684.34,3,4,3,343,Regular
12909.0,39,5,2178.67,3,4,5,345,Regular
12552.0,39,1,317.82,3,1,2,312,Regular
13186.0,39,3,1575.89,3,3,4,334,Regular
15478.0,39,2,1399.92,3,3,4,334,Regular
15667.0,39,1,301.32,3,1,2,312,Regular
13145.0,39,4,618.52,3,4,3,343,Regular
15521.0,39,8,3000.2,3,5,5,355,Regular
15385.0,39,1,316.88,3,1,2,312,Regular
15376.0,39,3,1221.56,3,3,4,334,Regular
13813.0,39,4,1168.8600000000001,3,4,4,344,Regular
13607.0,39,1,675.51,3,1,3,313,Regular
13617.0,39,3,544.18,3,3,3,333,Regular
17447.0,39,2,541.53,3,3,3,333,Regular
14808.0,39,8,2718.6,3,5,5,355,Regular
17373.0,39,4,646.92,3,4,3,343,Regular
15360.0,39,1,427.93,3,1,2,312,Regular
13651.0,39,1,79.2,3,1,1,311,Regular
13544.0,39,2,276.06,3,3,2,332,Regular
16836.0,39,2,251.87,3,3,2,332,Regular
13421.0,39,2,1823.21,3,3,4,334,Regular
17213.0,39,7,2781.23,3,5,5,355,Regular
14295.0,39,1,166.2,3,1,1,311,Regular
12581.0,39,1,179.71,3,1,1,311,Regular
14158.0,39,1,507.65999999999997,3,1,3,313,Regular
17796.0,39,4,690.0,3,4,3,343,Regular
13103.0,39,1,243.94,3,1,1,311,Regular
17951.0,39,3,1008.54,3,3,4,334,Regular
15752.0,39,7,2626.6,3,5,5,355,Regular
15748.0,39,1,144.36,3,1,1,311,Regular
16049.0,39,3,1074.81,3,3,4,334,Regular
16190.0,39,1,215.07999999999998,3,1,1,311,Regular
12571.0,39,2,519.61,3,3,3,333,Regular
15708.0,40,7,3235.25,3,5,5,355,Regular
14179.0,40,2,701.57,3,3,3,333,Regular
15370.0,40,7,2386.05,3,5,5,355,Regular
17609.0,40,5,1098.28,3,4,4,344,Regular
14810.0,40,11,2085.33,3,5,5,355,Regular
13566.0,40,2,856.84,3,3,3,333,Regular
13524.0,40,5,680.18,3,4,3,343,Regular
17255.0,40,2,291.48,3,3,2,332,Regular
16235.0,40,4,857.31,3,4,3,343,Regular
15860.0,40,8,965.16,3,5,4,354,Regular
13278.0,40,1,542.73,3,1,3,313,Regular
17018.0,40,2,920.1,3,3,3,333,Regular
15865.0,40,3,895.13,3,3,3,333,Regular
14077.0,40,5,499.42,3,4,3,343,Regular
15059.0,40,9,1337.72,3,5,4,354,Regular
17372.0,40,8,1337.18,3,5,4,354,Regular
14040.0,40,12,3560.32,3,5,5,355,Regular
16601.0,40,1,241.53,3,1,1,311,Regular
14582.0,40,1,114.10999999999999,3,1,1,311,Regular
17839.0,41,1,318.15,3,1,2,312,Regular
14221.0,41,9,3432.8,3,5,5,355,Regular
17837.0,41,8,1535.33,3,5,4,354,Regular
12678.0,41,9,16331.46,3,5,5,355,Regular
12895.0,41,2,372.8,3,3,2,332,Regular
13812.0,41,3,485.0,3,3,3,333,Regular
16554.0,41,3,837.1,3,3,3,333,Regular
17418.0,41,2,463.46,3,3,2,332,Regular
16102.0,41,3,1842.1399999999999,3,3,4,334,Regular
17272.0,41,4,2148.63,3,4,5,345,Regular
18287.0,42,3,1837.28,3,3,4,334,Regular
16150.0,42,5,2053.02,3,4,5,345,Regular
18261.0,42,2,324.24,3,3,2,332,Regular
14412.0,42,2,770.03,3,3,3,333,Regular
14357.0,42,1,225.12,3,1,1,311,Regular
14716.0,42,2,307.51,3,3,2,332,Regular
15014.0,42,2,257.67,3,3,2,332,Regular
14738.0,42,7,1314.45,3,5,4,354,Regular
14232.0,42,5,2048.07,3,4,5,345,Regular
14239.0,42,11,2380.85,3,5,5,355,Regular
15622.0,42,9,3709.56,3,5,5,355,Regular
14218.0,42,1,169.48,3,1,1,311,Regular
12432.0,42,4,4359.32,3,4,5,345,Regular
14498.0,42,5,1957.32,3,4,4,344,Regular
16026.0,42,1,236.09,3,1,1,311,Regular
12430.0,42,1,216.4,3,1,1,311,Regular
17669.0,42,7,3406.72,3,5,5,355,Regular
15288.0,42,5,2306.52,3,4,5,345,Regular
16847.0,42,1,193.44,3,1,1,311,Regular
16843.0,42,16,10196.57,3,5,5,355,Regular
16648.0,42,1,290.66,3,1,2,312,Regular
13654.0,42,6,2707.33,3,5,5,355,Regular
16680.0,42,1,183.7,3,1,1,311,Regular
14004.0,42,7,4582.64,3,5,5,355,Regular
13993.0,42,9,3466.36,3,5,5,355,Regular
15096.0,42,1,219.39,3,1,1,311,Regular
13538.0,42,7,1280.85,3,5,4,354,Regular
17545.0,42,3,642.32,3,3,3,333,Regular
17459.0,42,2,657.3,3,3,3,333,Regular
17175.0,43,4,1443.69,3,4,4,344,Regular
18276.0,43,1,335.86,3,1,2,312,Regular
14690.0,43,2,355.05,3,3,2,332,Regular
17878.0,43,1,379.45,3,1,2,312,Regular
12456.0,43,3,2581.04,3,3,5,335,Regular
14752.0,43,1,389.64,3,1,2,312,Regular
16345.0,43,1,565.46,3,1,3,313,Regular
17895.0,43,1,95.45,3,1,1,311,Regular
12448.0,43,1,365.45,3,1,2,312,Regular
17684.0,43,1,239.41,3,1,1,311,Regular
15835.0,43,4,954.09,3,4,4,344,Regular
13107.0,43,4,1531.6200000000001,3,4,4,344,Regular
14379.0,43,2,348.1,3,3,2,332,Regular
14842.0,43,4,2824.69,3,4,5,345,Regular
17414.0,43,2,778.0,3,3,3,333,Regular
16415.0,43,1,200.27,3,1,1,311,Regular
15659.0,43,1,306.45,3,1,2,312,Regular
15791.0,43,2,1612.69,3,3,4,334,Regular
15821.0,43,2,570.96,3,3,3,333,Regular
14598.0,43,1,221.97,3,1,1,311,Regular
13416.0,43,2,712.5,3,3,3,333,Regular
15320.0,43,1,267.13,3,1,2,312,Regular
18226.0,43,11,5228.05,3,5,5,355,Regular
15990.0,43,2,792.11,3,3,3,333,Regular
16232.0,43,4,990.88,3,4,4,344,Regular
15630.0,44,2,1186.35,3,3,4,334,Regular
16225.0,44,5,1096.32,3,4,4,344,Regular
13182.0,44,1,121.18,3,1,1,311,Regular
17470.0,44,5,1125.07,3,4,4,344,Regular
15516.0,44,3,62.43,3,3,1,331,Regular
14754.0,44,2,638.05,3,3,3,333,Regular
13601.0,44,2,693.32,3,3,3,333,Regular
16188.0,44,4,981.86,3,4,4,344,Regular
14341.0,44,8,2166.98,3,5,5,355,Regular
17712.0,44,1,522.91,3,1,3,313,Regular
17024.0,44,3,95.85,3,3,1,331,Regular
16418.0,44,3,631.12,3,3,3,333,Regular
12879.0,44,3,573.22,3,3,3,333,Regular
15656.0,44,4,748.5,3,4,3,343,Regular
16258.0,44,5,5203.51,3,4,5,345,Regular
16208.0,44,2,664.26,3,3,3,333,Regular
17928.0,44,2,184.46,3,3,1,331,Regular
17917.0,44,3,335.03,3,3,2,332,Regular
16750.0,44,5,623.9300000000001,3,4,3,343,Regular
14315.0,44,6,2481.13,3,5,5,355,Regular
13340.0,44,7,10736.48,3,5,5,355,Regular
18045.0,44,1,178.34,3,1,1,311,Regular
15240.0,44,5,1706.57,3,4,4,344,Regular
12812.0,44,1,229.64,3,1,1,311,Regular
15158.0,44,1,401.40000000000003,3,1,2,312,Regular
16110.0,44,3,1320.95,3,3,4,334,Regular
16056.0,44,1,650.75,3,1,3,313,Regular
16071.0,44,1,326.24,3,1,2,312,Regular
18079.0,44,4,3613.15,3,4,5,345,Regular
13652.0,45,3,1095.08,3,3,4,334,Regular
15844.0,45,1,130.74,3,1,1,311,Regular
16728.0,45,4,1048.28,3,4,4,344,Regular
15142.0,45,1,498.74,3,1,3,313,Regular
15801.0,45,3,1063.95,3,3,4,334,Regular
13176.0,45,1,481.49,3,1,2,312,Regular
16444.0,45,4,654.67,3,4,3,343,Regular
14997.0,45,3,546.2,3,3,3,333,Regular
14139.0,45,1,415.82,3,1,2,312,Regular
15786.0,45,3,4919.0,3,3,5,335,Regular
15806.0,45,3,784.58,3,3,3,333,Regular
17004.0,45,2,1312.1399999999999,3,3,4,334,Regular
15345.0,45,1,393.54,3,1,2,312,Regular
16023.0,45,3,719.81,3,3,3,333,Regular
14474.0,45,1,547.66,3,1,3,313,Regular
18147.0,45,2,179.34,3,3,1,331,Regular
13481.0,45,5,1804.56,3,4,4,344,Regular
16708.0,45,1,656.63,3,1,3,313,Regular
15068.0,45,2,553.36,3,3,3,333,Regular
17423.0,45,2,698.41,3,3,3,333,Regular
17344.0,45,1,157.62,3,1,1,311,Regular
13165.0,45,2,1021.48,3,3,4,334,Regular
18240.0,45,1,422.58,3,1,2,312,Regular
12398.0,45,1,1435.66,3,1,4,314,Regular
14001.0,45,3,2043.08,3,3,5,335,Regular
17317.0,45,3,2600.34,3,3,5,335,Regular
15592.0,46,1,388.58,3,1,2,312,Regular
13598.0,46,1,160.04,3,1,1,311,Regular
14731.0,46,3,380.02,3,3,2,332,Regular
16686.0,46,7,2959.88,3,5,5,355,Regular
17836.0,46,1,109.83,3,1,1,311,Regular
17186.0,46,2,144.0,3,3,1,331,Regular
14145.0,46,4,3742.2,3,4,5,345,Regular
14019.0,46,3,1421.61,3,3,4,334,Regular
16491.0,46,1,731.5,3,1,3,313,Regular
12546.0,46,2,1021.5,3,3,4,334,Regular
14312.0,46,6,1611.59,3,5,4,354,Regular
15277.0,46,1,255.9,3,1,2,312,Regular
15215.0,46,3,734.9399999999999,3,3,3,333,Regular
16019.0,46,9,3786.24,3,5,5,355,Regular
16325.0,46,3,594.24,3,3,3,333,Regular
16017.0,46,1,211.88,3,1,1,311,Regular
14764.0,46,1,278.3,3,1,2,312,Regular
14504.0,46,4,673.26,3,4,3,343,Regular
17111.0,46,1,231.61,3,1,1,311,Regular
15000.0,47,1,490.52,3,1,3,313,Regular
16768.0,47,3,478.09000000000003,3,3,2,332,Regular
14800.0,47,12,4331.79,3,5,5,355,Regular
16007.0,47,4,1693.81,3,4,4,344,Regular
17940.0,48,9,2152.1800000000003,3,5,5,355,Regular
15677.0,48,1,657.23,3,1,3,313,Regular
15740.0,48,1,154.88,3,1,1,311,Regular
17361.0,48,3,488.2,3,3,3,333,Regular
15819.0,48,4,1905.45,3,4,4,344,Regular
13974.0,48,1,413.59,3,1,2,312,Regular
14233.0,48,4,1462.72,3,4,4,344,Regular
13157.0,48,4,1741.22,3,4,4,344,Regular
16918.0,49,6,1068.82,3,5,4,354,Regular
13573.0,49,2,290.25,3,3,2,332,Regular
15836.0,49,1,137.37,3,1,1,311,Regular
15469.0,49,2,538.55,3,3,3,333,Regular
14484.0,49,1,321.92,3,1,2,312,Regular
17125.0,49,1,230.5,3,1,1,311,Regular
16846.0,49,1,214.32,3,1,1,311,Regular
15129.0,49,11,3447.4,3,5,5,355,Regular
16153.0,49,5,1824.23,3,4,4,344,Regular
17832.0,49,1,155.37,3,1,1,311,Regular
15121.0,49,2,457.72,3,3,2,332,Regular
12403.0,49,1,391.7,3,1,2,312,Regular
13725.0,49,8,1980.56,3,5,4,354,Regular
15587.0,49,4,913.68,3,4,3,343,Regular
15565.0,49,2,173.16,3,3,1,331,Regular
14427.0,49,2,363.34000000000003,3,3,2,332,Regular
12407.0,49,5,1507.12,3,4,4,344,Regular
15286.0,49,1,240.55,3,1,1,311,Regular
16177.0,49,1,331.95,3,1,2,312,Regular
13761.0,49,2,1070.65,3,3,4,334,Regular
13366.0,49,1,56.16,3,1,1,311,Regular
16497.0,49,6,2965.69,3,5,5,355,Regular
17571.0,49,4,1424.42,3,4,4,344,Regular
